Time,Amount
1313.0,1.83
1313.0,0.99
1314.0,5.0
1315.0,1.0
1316.0,160.0
1316.0,20.22
1316.0,5.0
1316.0,4.99
1317.0,36.19
1317.0,1.0
1319.0,1.0
1320.0,5.0
1322.0,160.0
1322.0,329.0
1323.0,12.09
1323.0,5.0
1323.0,10.09
1323.0,30.0
1324.0,137.7
1326.0,1.44
1328.0,160.0
1328.0,5.0
1328.0,0.89
1332.0,13.99
1332.0,95.0
1333.0,1.79
1335.0,9.95
1335.0,4.0
1339.0,8.65
1339.0,1.78
1340.0,0.76
1340.0,5.0
1341.0,27.83
1341.0,38.09
1341.0,1.0
1343.0,4.26
1344.0,1.98
1345.0,13.99
1345.0,1.04
1346.0,9.78
1346.0,50.56
1347.0,5.0
1347.0,4.49
1349.0,50.0
1349.0,1.0
1350.0,5.0
1351.0,1.79
1351.0,91.64
1351.0,1.0
1351.0,138.0
1352.0,22.5
1352.0,479.08
1353.0,11.45
1353.0,6.54
1354.0,4.38
1354.0,5.0
1355.0,1.0
1355.0,200.0
1356.0,26.59
1356.0,63.65
1356.0,5.0
1356.0,179.16
1357.0,77.26
1358.0,5.0
1358.0,1.0
1358.0,37.73
1358.0,2.31
1359.0,1.0
1359.0,17.39
1362.0,14.9
1363.0,1.78
1364.0,5.0
1364.0,2.46
1366.0,5.0
1367.0,1.0
1367.0,3.67
1368.0,24.95
1372.0,6.4
1373.0,104.48
1377.0,1.85
1377.0,187.95
1378.0,12.33
1379.0,4.49
1379.0,48.76
1380.0,15.38
1382.0,102.0
1382.0,22.74
1382.0,11.84
1386.0,61.18
1387.0,126.85
1387.0,0.99
1387.0,1.98
1389.0,15.0
1390.0,74.22
1392.0,5.08
1395.0,23.95
1395.0,92.3
1396.0,15.9
1396.0,100.0
1396.0,2.69
1396.0,5.0
1398.0,11.72
1398.0,5.0
1399.0,34.32
1401.0,333.84
1402.0,3.23
1402.0,1.98
1402.0,37.1
1403.0,5.0
1403.0,16.0
1404.0,102.0
1404.0,15.0
1405.0,77.7
1406.0,5.0
1406.0,4.0
1407.0,23.84
1409.0,32.52
1409.0,1.0
1409.0,13.84
1409.0,96.39
1410.0,3.99
1410.0,152.0
1410.0,5.0
1411.0,1.0
1412.0,22.74
1414.0,27.83
1416.0,5.99
1416.0,1.0
1418.0,16.8
1418.0,18.42
1419.0,84.39
1420.0,54.59
1421.0,1.29
1421.0,5.0
1421.0,0.89
1422.0,1.0
1422.0,6.28
1422.0,1.79
1425.0,5.0
1427.0,6.54
1427.0,27.0
1427.0,5.0
1427.0,5.37
1428.0,6.45
1428.0,1.0
1429.0,5.0
1430.0,11.2
1430.0,1.0
1430.0,91.78
1431.0,85.11
1431.0,12.97
1431.0,1.98
1432.0,5.0
1432.0,3.6
1433.0,1.0
1433.0,121.49
1433.0,1.54
1433.0,25.6
1434.0,21.95
1434.0,13.99
1435.0,11.05
1436.0,15.98
1437.0,21.79
1438.0,23.07
1438.0,5.0
1439.0,1.0
1440.0,5.0
1440.0,7.49
1440.0,5.99
1441.0,82.74
1442.0,1.0
1442.0,8.99
1442.0,3.58
1443.0,33.45
1443.0,3.56
1443.0,22.1
1443.0,0.76
1443.0,0.0
1444.0,5.0
1444.0,0.0
1444.0,0.0
1446.0,4.99
1447.0,5.0
1447.0,39.5
1447.0,513.72
1448.0,112.5
1450.0,3.59
1453.0,9.99
1453.0,1.98
1455.0,7.69
1458.0,285.96
1459.0,62.64
1459.0,12.94
1459.0,9.08
1460.0,44.6
1461.0,8.98
1462.0,0.76
1464.0,1.98
1465.0,0.89
1465.0,0.89
1467.0,306.59
1467.0,18.29
1467.0,64.61
1467.0,5.0
1467.0,5.0
1468.0,85.06
1469.0,79.0
1470.0,1.0
1470.0,12.95
1470.0,265.42
1470.0,41.71
1470.0,22.74
1471.0,10.98
1471.0,1.29
1472.0,156.73
1472.0,140.55
1472.0,5.0
1472.0,46.08
1473.0,85.25
1474.0,151.67
1474.0,5.0
1474.0,68.0
1475.0,5.0
1475.0,84.24
1475.0,31.62
1477.0,5.0
1477.0,19.69
1480.0,5.0
1482.0,38.49
1485.0,1.29
1487.0,355.05
1487.0,1.29
1488.0,7.58
1489.0,5.0
1490.0,5.0
1491.0,18.33
1492.0,5.0
1492.0,2.68
1494.0,5.0
1494.0,126.71
1494.0,84.0
1495.0,0.99
1496.0,45.0
1497.0,5.0
1498.0,5.0
1498.0,96.82
1499.0,1.0
1499.0,1.0
1500.0,5.0
1500.0,5.0
1501.0,1.0
1501.0,1.0
1502.0,49.0
1502.0,5.0
1503.0,1.0
1504.0,5.0
1504.0,3.84
1505.0,1.0
1506.0,99.93
1506.0,12.99
1506.0,5.0
1507.0,19.55
1507.0,1.29
1508.0,5.0
1508.0,1.98
1508.0,6.46
1509.0,9.99
1509.0,5.0
1510.0,1.0
1510.0,19.99
1511.0,5.0
1511.0,5.0
1511.0,4.49
1512.0,1.0
1512.0,32.07
1512.0,1.0
1515.0,0.82
1516.0,5.0
1517.0,1.0
1518.0,5.0
1519.0,1.0
1519.0,1109.2
1521.0,14.99
1522.0,123.67
1524.0,5.0
1524.0,5.35
1525.0,1.0
1525.0,80.7
1525.0,3.59
1526.0,41.71
1526.0,9.47
1527.0,0.89
1527.0,132.8
1528.0,107.69
1528.0,69.0
1529.0,4.99
1530.0,5.0
1531.0,1.0
1534.0,5.0
1534.0,104.49
1535.0,1.0
1540.0,10.98
1542.0,13.08
1542.0,25.0
1544.0,9.35
1545.0,5.0
1545.0,5.0
1548.0,5.0
1548.0,5.0
1548.0,5.0
1548.0,5.0
1548.0,13.99
1549.0,24.9
1549.0,9.99
1551.0,5.0
1551.0,2.0
1551.0,2.4
1552.0,1.0
1555.0,6.99
1557.0,147.5
1557.0,3.99
1558.0,0.79
1559.0,83.48
1559.0,0.89
1562.0,7.17
1562.0,9.99
1568.0,15.94
1568.0,5.0
1571.0,88.4
1571.0,24.57
1572.0,32.79
1573.0,18.78
1573.0,19.99
1573.0,5.0
1573.0,30.08
1574.0,69.0
1574.0,9.99
1576.0,65.0
1577.0,50.95
1577.0,5.35
1578.0,0.77
1579.0,7.69
1579.0,22.3
1579.0,25.0
1579.0,83.0
1580.0,62.34
1580.0,1.0
1580.0,3.8
1581.0,5.0
1582.0,0.89
1582.0,1.0
1582.0,23.0
1583.0,5.0
1585.0,12.14
1586.0,2.31
1586.0,17.99
1587.0,24.61
1588.0,15.62
1588.0,59.9
1590.0,5.0
1591.0,75.55
1592.0,1.0
1592.0,24.26
1593.0,68.0
1593.0,5.0
1594.0,80.0
1594.0,1.29
1596.0,50.2
1596.0,12.31
1596.0,1.0
1596.0,31.24
1597.0,8.01
1599.0,18.16
1599.0,5.0
1599.0,100.07
1599.0,26.35
1600.0,22.0
1600.0,29.57
1600.0,110.14
1601.0,1.0
1601.0,125.0
1601.0,5.0
1602.0,1.0
1605.0,770.97
1606.0,2.69
1607.0,3.87
1607.0,12.17
1607.0,7.0
1607.0,10.0
1608.0,5.0
1609.0,13.66
1609.0,6.4
1609.0,37.64
1610.0,21.5
1610.0,1.0
1611.0,29.99
1612.0,137.94
1613.0,5.0
1614.0,20.0
1614.0,1.0
1614.0,13.99
1614.0,0.77
1615.0,106.0
1616.0,5.0
1616.0,112.18
1616.0,1.29
1617.0,1.0
1617.0,13.99
1617.0,8.99
1617.0,1.0
1618.0,68.0
1618.0,5.0
1619.0,1.0
1623.0,13.23
1624.0,57.19
1625.0,5.0
1626.0,1.0
1627.0,1.23
1628.0,79.0
1629.0,1.0
1630.0,8.93
1631.0,79.0
1631.0,8.8
1632.0,1.99
1632.0,308.67
1632.0,0.77
1633.0,13.8
1634.0,17.39
1634.0,12.61
1635.0,8.0
1636.0,193.89
1637.0,34.9
1639.0,11.5
1639.0,19.3
1639.0,215.58
1640.0,88.0
1641.0,15.7
1641.0,29.0
1642.0,10.0
1643.0,68.0
1643.0,13.5
1644.0,8.12
1644.0,38.44
1646.0,2.23
1646.0,0.0
1647.0,28.52
1647.0,12.0
1651.0,19.99
1652.0,18.0
1655.0,50.11
1655.0,9.99
1656.0,635.91
1657.0,2.31
1657.0,1.0
1658.0,15.0
1660.0,69.0
1662.0,0.89
1664.0,8.22
1665.0,0.99
1666.0,6.79
1668.0,247.89
1670.0,5.49
1673.0,357.59
1673.0,359.89
1673.0,86.61
1673.0,20.0
1674.0,668.04
1674.0,1.79
1675.0,8.92
1675.0,2.68
1676.0,421.5
1677.0,947.94
1678.0,1.22
1680.0,123.97
1681.0,44.52
1682.0,3.25
1684.0,3.45
1689.0,6.45
1690.0,22.74
1691.0,60.16
1692.0,37.92
1696.0,120.97
1698.0,3669.0
1699.0,58.64
1700.0,102.81
1701.0,0.89
1701.0,80.0
1701.0,79.0
1702.0,1.0
1703.0,192.17
1704.0,1.0
1704.0,0.77
1705.0,19.95
1708.0,1.23
1708.0,0.99
1711.0,59.95
1713.0,9.0
1716.0,94.48
1716.0,8.98
1717.0,13.99
1718.0,19.0
1718.0,5.49
1719.0,5.64
1719.0,16.0
1720.0,2.0
1720.0,16.94
1721.0,238.88
1722.0,22.75
1722.0,57.3
1724.0,13.74
1727.0,24.9
1728.0,53.81
1732.0,2.28
1736.0,18.25
1736.0,220.0
1738.0,274.9
1738.0,525.52
1738.0,288.28
1743.0,0.92
1744.0,189.8
1744.0,888.62
1746.0,1.0
1746.0,174.27
1749.0,3.03
1749.0,173.0
1749.0,25.99
1749.0,10.88
1750.0,4.5
1751.0,39.0
1752.0,5.0
1753.0,42.67
1754.0,23.11
1756.0,1.79
1756.0,81.98
1757.0,151.67
1757.0,70.85
1758.0,29.97
1758.0,8.49
1760.0,4.0
1763.0,2.34
1763.0,15.81
1766.0,44.99
1769.0,1.29
1769.0,0.99
1773.0,49.99
1774.0,119.9
1777.0,44.92
1780.0,59.18
1782.0,1.17
1782.0,768.84
1782.0,8.91
1784.0,5.85
1785.0,20.0
1786.0,11.5
1787.0,9.13
1787.0,13.99
1791.0,0.76
1792.0,53.05
1793.0,70.0
1793.0,34.48
1796.0,25.0
1797.0,50.0
1798.0,7.02
1799.0,2.0
1800.0,5.71
1801.0,30.79
1801.0,80.95
1803.0,44.4
1804.0,54.9
1805.0,2.34
1810.0,10.78
1812.0,980.0
1815.0,155.98
1815.0,95.35
1815.0,2.28
1816.0,2.27
1817.0,2.44
1818.0,0.76
1818.0,17.13
1819.0,1.0
1820.0,96.0
1823.0,20.0
1824.0,9.85
1825.0,214.16
1826.0,70.0
1826.0,30.83
1827.0,19.99
1827.0,9.99
1828.0,39.95
1828.0,95.35
1828.0,20.0
1831.0,6.99
1831.0,91.8
1832.0,0.89
1834.0,1.69
1835.0,153.76
1836.0,42.94
1837.0,17.0
1838.0,49.15
1839.0,0.0
1840.0,6.61
1840.0,24.9
1840.0,0.0
1841.0,9.99
1842.0,22.3
1843.0,339.09
1844.0,39.9
1845.0,44.43
1847.0,1.52
1848.0,39.95
1850.0,1055.12
1851.0,6.99
1851.0,212.6
1851.0,3.84
1853.0,29.5
1853.0,3.79
1855.0,1.98
1856.0,16.99
1857.0,0.99
1858.0,6.97
1860.0,240.58
1860.0,46.73
1861.0,6.99
1861.0,80.5
1862.0,12.99
1863.0,17.99
1864.0,156.2
1864.0,2.97
1866.0,79.0
1867.0,18.06
1868.0,500.0
1869.0,1.98
1869.0,42.13
1870.0,83.9
1872.0,2.27
1872.0,1.69
1872.0,10.12
1873.0,21.57
1873.0,6.49
1874.0,12.99
1877.0,6.99
1878.0,286.58
1880.0,38.2
1881.0,1.0
1881.0,9.99
1882.0,0.77
1883.0,79.95
1883.0,22.19
1888.0,0.0
1889.0,29.95
1890.0,15.99
1891.0,8.9
1892.0,21.5
1895.0,14.98
1895.0,1.46
1896.0,96.51
1897.0,158.0
1899.0,107.94
1899.0,25.0
1900.0,431.0
1902.0,34.12
1902.0,1.79
1903.0,0.76
1904.0,39.14
1906.0,5.99
1906.0,1.9
1906.0,26.55
1907.0,130.0
1908.0,89.98
1910.0,48.8
1911.0,6.0
1912.0,10.92
1914.0,16.25
1914.0,236.6
1921.0,96.0
1921.0,370.76
1923.0,14.99
1923.0,168.0
1925.0,8.34
1926.0,642.45
1929.0,1.0
1930.0,305.85
1930.0,19.0
1931.0,185.82
1932.0,1.23
1933.0,14.99
1934.0,3.79
1935.0,5.46
1935.0,7.8
1937.0,19.0
1937.0,1321.12
1940.0,9.99
1947.0,25.0
1947.0,375.0
1948.0,19.99
1951.0,57.48
1955.0,0.99
1955.0,12.31
1956.0,24.99
1957.0,13.08
1958.0,120.0
1958.0,32.55
1958.0,2.24
1959.0,227.39
1959.0,11.29
1959.0,265.38
1960.0,1.98
1961.0,9.95
1964.0,49.99
1965.0,20.02
1967.0,61.22
1968.0,1.08
1969.0,0.02
1971.0,41.1
1973.0,1.78
1975.0,0.89
1975.0,14.3
1975.0,12.0
1977.0,8.94
1980.0,8.93
1982.0,84.27
1982.0,1.98
1985.0,10.0
1987.0,9.99
1992.0,75.37
1993.0,12.14
1994.0,177.0
1995.0,3.99
1995.0,1.79
1998.0,37.73
1998.0,5.99
1999.0,56.0
1999.0,3.59
1999.0,38.44
2000.0,39.0
2000.0,14.0
2000.0,0.74
2002.0,5.0
2002.0,49.9
2003.0,340.53
2006.0,189.49
2006.0,5.36
2006.0,168.0
2006.0,20.0
2007.0,1.9
2009.0,13.08
2009.0,1.98
2011.0,293.44
2012.0,468.0
2012.0,1.78
2013.0,8.99
2013.0,5.0
2015.0,44.1
2016.0,45.0
2018.0,187.0
2018.0,1.46
2019.0,7.95
2019.0,2540.42
2021.0,29.99
2021.0,107.26
2022.0,46.4
2022.0,1.0
2023.0,308.98
2024.0,134.12
2025.0,1.29
2028.0,9.99
2029.0,49.9
2029.0,288.45
2029.0,120.0
2030.0,59.16
2031.0,1.79
2031.0,114.89
2032.0,5.99
2033.0,1.29
2035.0,0.76
2035.0,0.92
2037.0,6.39
2038.0,20.0
2039.0,178.84
2039.0,0.89
2039.0,1.98
2040.0,12.14
2043.0,263.73
2045.0,20.0
2047.0,58.57
2050.0,98.61
2051.0,2.69
2053.0,136.89
2053.0,35.54
2054.0,14.32
2054.0,200.0
2055.0,9.87
2056.0,12.42
2057.0,17.99
2061.0,624.03
2061.0,396.28
2062.0,146.06
2064.0,1.88
2064.0,2.15
2066.0,8.49
2066.0,37.98
2071.0,199.97
2071.0,49.59
2072.0,1.0
2073.0,6.0
2073.0,0.99
2073.0,278.0
2075.0,6.24
2079.0,3.08
2081.0,7.55
2083.0,12.85
2083.0,47.93
2084.0,3.25
2085.0,215.65
2086.0,8.99
2086.0,2.69
2087.0,143.62
2088.0,19.28
2089.0,8.65
2090.0,1.0
2090.0,487.94
2090.0,1.0
2091.0,1.0
2091.0,1.0
2091.0,38.44
2092.0,1.0
2092.0,1.0
2093.0,1.0
2093.0,1.0
2094.0,1.0
2095.0,56.75
2095.0,1.0
2095.0,15.0
2095.0,1.0
2095.0,1.0
2096.0,1.0
2096.0,1.0
2097.0,1.0
2097.0,1.0
2098.0,1.0
2098.0,1.0
2098.0,5.99
2099.0,1.0
2099.0,46.94
2099.0,1.0
2099.0,0.85
2100.0,1.0
2100.0,1.0
2101.0,1.0
2101.0,1.0
2101.0,1.0
2102.0,1.0
2102.0,1.0
2103.0,1.0
2103.0,8.99
2103.0,1.0
2104.0,1.0
2104.0,48.59
2104.0,20.0
2104.0,1.0
2105.0,1.0
2105.0,1.0
2105.0,1.0
2106.0,24.9
2106.0,1.0
2106.0,56.0
2106.0,1.0
2107.0,1.0
2107.0,1.0
2107.0,1.0
2108.0,1.0
2108.0,1.0
2108.0,4.56
2109.0,1.0
2109.0,1.0
2109.0,26.48
2110.0,1.0
2110.0,1.0
2110.0,218.59
2110.0,1.0
2111.0,1.98
2111.0,1.0
2111.0,1.0
2112.0,1.0
2112.0,1.0
2112.0,1.98
2113.0,1.0
2113.0,1.0
2113.0,9.87
2113.0,31.69
2114.0,1.0
2115.0,109.85
2117.0,50.0
2119.0,59.18
2119.0,17.43
2121.0,9.99
2122.0,17.02
2123.0,49.95
2123.0,3.9
2125.0,356.95
2125.0,31.98
2125.0,71.0
2125.0,14.9
2127.0,9.72
2127.0,180.0
2129.0,9.95
2130.0,43.84
2131.0,17.96
2131.0,313.24
2132.0,166.74
2132.0,123.5
2134.0,170.55
2136.0,10.97
2139.0,20.0
2140.0,1.29
2142.0,20.0
2142.0,25.0
2143.0,12.14
2143.0,8.99
2146.0,35.78
2148.0,1.0
2148.0,1.0
2149.0,1.0
2149.0,1.79
2149.0,1.0
2150.0,1.0
2151.0,2909.97
2152.0,19.95
2152.0,45.0
2153.0,31.9
2154.0,1.98
2155.0,8.82
2156.0,126.81
2156.0,20.0
2157.0,78.0
2159.0,17.99
2162.0,349.26
2162.0,0.68
2163.0,111.38
2165.0,97.77
2165.0,72.13
2168.0,16.38
2168.0,1.79
2172.0,250.58
2173.0,10.41
2174.0,11.53
2174.0,142.5
2176.0,83.5
2179.0,9.09
2179.0,9.95
2179.0,0.77
2182.0,518.08
2184.0,17.99
2184.0,19.71
2185.0,38.7
2185.0,24.55
2187.0,3.84
2187.0,56.28
2187.0,15.18
2189.0,1.98
2191.0,3.99
2195.0,12.26
2195.0,668.5
2197.0,12.84
2197.0,0.76
2198.0,35.0
2200.0,227.35
2204.0,10.0
2204.0,39.05
2205.0,18.99
2205.0,1.54
2208.0,1.79
2209.0,13.2
2211.0,10.98
2212.0,0.99
2213.0,77.63
2213.0,0.99
2213.0,1.0
2215.0,176.94
2215.0,8.36
2216.0,116.9
2216.0,1939.3
2217.0,0.99
2218.0,53.7
2218.0,34.52
2223.0,3.99
2223.0,29.9
2224.0,45.0
2225.0,8.99
2226.0,3.03
2226.0,7.49
2226.0,7.58
2226.0,3.81
2227.0,3.7
2228.0,22.34
2229.0,0.89
2231.0,1.98
2234.0,10.97
2235.0,98.59
2237.0,8.99
2239.0,1.59
2240.0,9.99
2240.0,2.25
2240.0,168.0
2241.0,46.4
2241.0,9.86
2242.0,12.14
2242.0,165.8
2243.0,9.44
2246.0,46.99
2247.0,1.0
2248.0,1.98
2248.0,1.79
2248.0,281.15
2249.0,11.5
2251.0,6.0
2252.0,31.05
2252.0,11.5
2252.0,1.98
2256.0,2.3
2257.0,23.06
2258.0,20.0
2259.0,1.79
2259.0,14.41
2261.0,0.99
2265.0,9.99
2265.0,69.0
2265.0,19.99
2269.0,52.75
2269.0,9.98
2269.0,28.98
2270.0,21.97
2270.0,21.97
2270.0,21.97
2270.0,13.98
2270.0,13.98
2270.0,13.98
2270.0,8.79
2270.0,8.79
2270.0,8.79
2270.0,56.22
2271.0,25.29
2271.0,17.79
2272.0,2.69
2274.0,8.99
2278.0,0.99
2279.0,49.02
2280.0,12.99
2280.0,0.89
2280.0,24.97
2283.0,11.0
2284.0,2.99
2284.0,99.65
2287.0,1.0
2288.0,334.96
2291.0,6.56
2291.0,0.0
2292.0,4.49
2292.0,89.89
2292.0,11.5
2294.0,12.99
2295.0,212.0
2295.0,151.67
2299.0,9.99
2299.0,9.51
2300.0,1.29
2301.0,178.75
2302.0,78.0
2302.0,1.79
2307.0,17.45
2307.0,13.46
2308.0,9.99
2309.0,6.0
2309.0,121.34
2310.0,19.99
2311.0,16.15
2311.0,5.32
2312.0,1.98
2313.0,157.2
2316.0,14.39
2316.0,1.98
2317.0,7.99
2319.0,0.89
2321.0,12.99
2321.0,7.79
2321.0,84.06
2322.0,850.15
2323.0,35.99
2323.0,35.99
2323.0,19.99
2323.0,19.99
2324.0,12.99
2326.0,2.23
2330.0,30.31
2336.0,120.0
2339.0,1.46
2341.0,85.0
2344.0,80.0
2345.0,5.99
2347.0,12.99
2348.0,20.0
2348.0,2.69
2353.0,0.89
2357.0,2.69
2359.0,84.99
2359.0,50.74
2362.0,12.99
2362.0,4.63
2362.0,10.98
2364.0,24.15
2364.0,9.98
2364.0,19.75
2365.0,64.76
2368.0,0.76
2371.0,0.0
2372.0,150.0
2373.0,10.0
2376.0,491.72
2381.0,41.69
2382.0,12.99
2388.0,102.0
2395.0,315.83
2396.0,4.95
2397.0,1.85
2397.0,11.43
2397.0,13.81
2398.0,185.0
2398.0,8.07
2399.0,4.49
2400.0,46.89
2402.0,4.0
2403.0,2.97
2404.0,1.0
2404.0,38.19
2406.0,0.99
2406.0,3.99
2407.0,12.14
2410.0,14.27
2410.0,121.34
2412.0,12.99
2413.0,578.41
2416.0,80.0
2417.0,70.8
2417.0,3.87
2418.0,1.0
2419.0,217.0
2420.0,1.0
2420.0,14.98
2420.0,1.0
2421.0,1.0
2421.0,1.0
2422.0,1.98
2422.0,18.8
2422.0,1.0
2422.0,1.0
2422.0,1.0
2423.0,0.89
2423.0,613.64
2423.0,1.0
2423.0,1.0
2424.0,1.0
2424.0,1.0
2425.0,1.0
2425.0,1.0
2426.0,1.0
2426.0,1.0
2427.0,1.0
2427.0,1.0
2427.0,41.08
2428.0,1.0
2428.0,1.0
2429.0,6.77
2429.0,1.0
2429.0,1.0
2430.0,1.0
2430.0,5.85
2430.0,1.0
2431.0,1.0
2431.0,1.0
2431.0,1.0
2432.0,1.0
2432.0,1.0
2433.0,1.0
2433.0,1.0
2434.0,1.0
2434.0,1.0
2435.0,1.0
2435.0,1.0
2435.0,1.25
2436.0,1.0
2436.0,1.0
2437.0,1.0
2437.0,1.0
2437.0,1.0
2438.0,1.0
2438.0,1.0
2439.0,1.0
2439.0,119.44
2439.0,1.0
2440.0,38.19
2440.0,20.8
2440.0,2.29
2440.0,1.0
2440.0,1.0
2441.0,1.0
2441.0,1.0
2441.0,17.15
2441.0,1.0
2443.0,145.75
2443.0,15.41
2445.0,16.15
2448.0,9.99
2449.0,0.76
2457.0,19.99
2459.0,20.8
2459.0,93.15
2462.0,235.37
2462.0,11.16
2463.0,8.99
2463.0,29.9
2463.0,6.03
2465.0,150.0
2466.0,4.37
2466.0,200.24
2468.0,12.99
2469.0,0.0
2471.0,192.0
2471.0,104.83
2471.0,164.0
2473.0,51.7
2473.0,2.18
2474.0,9.99
2476.0,18.95
2477.0,37.4
2477.0,47.83
2479.0,4.99
2480.0,49.0
2480.0,50.0
2480.0,16.71
2480.0,536.77
2481.0,500.0
2483.0,15.0
2483.0,549.45
2484.0,151.04
2484.0,38.19
2487.0,74.0
2487.0,21.0
2490.0,9.47
2493.0,275.38
2493.0,34.9
2494.0,40.0
2494.0,111.5
2496.0,3.56
2497.0,17.43
2497.0,204.0
2497.0,1.0
2497.0,1.0
2498.0,71.68
2499.0,1.0
2500.0,1.79
2501.0,67.2
2501.0,7.5
2501.0,5.0
2501.0,1.0
2502.0,20.0
2502.0,2.49
2503.0,19.95
2507.0,544.62
2507.0,64.31
2508.0,0.89
2509.0,0.76
2509.0,25.0
2509.0,329.0
2512.0,101.93
2513.0,1.29
2514.0,16.71
2515.0,9.51
2517.0,20.08
2518.0,7.14
2518.0,186.68
2519.0,0.0
2523.0,35.0
2524.0,1.0
2526.0,16.66
2526.0,14.17
2529.0,13.67
2532.0,5.49
2532.0,14.95
2535.0,85.25
2536.0,0.89
2537.0,50.0
2537.0,13.23
2539.0,2.0
2542.0,35.9
2542.0,13.48
2542.0,0.99
2543.0,3.27
2545.0,5.8
2549.0,10.77
2549.0,1.0
2549.0,0.0
2550.0,13.31
2550.0,13.31
2550.0,16.34
2550.0,16.34
2550.0,42.0
2552.0,461.45
2553.0,73.85
2554.0,11.35
2554.0,231.0
2555.0,22.89
2555.0,15.0
2556.0,2.98
2557.0,5.26
2558.0,0.89
2561.0,29.99
2561.0,16.95
2564.0,14.9
2565.0,4.49
2566.0,69.99
2568.0,0.01
2569.0,3.62
2571.0,1.7
2571.0,139.97
2571.0,43.57
2572.0,21.99
2573.0,137.52
2575.0,2.5
2576.0,19.99
2577.0,9.2
2577.0,34.38
2579.0,115.0
2585.0,15.1
2585.0,18.72
2589.0,46.17
2589.0,1.0
2590.0,618.0
2591.0,0.9
2594.0,12.9
2596.0,15.0
2597.0,0.89
2598.0,85.0
2600.0,24.95
2601.0,4.58
2602.0,1.79
2602.0,13.54
2603.0,25.29
2604.0,65.73
2606.0,59.0
2608.0,319.44
2609.0,16.47
2609.0,2.69
2609.0,3.99
2610.0,100.9
2613.0,1.25
2613.0,9.99
2614.0,37.69
2616.0,3.0
2616.0,53.05
2616.0,450.0
2617.0,5.3
2617.0,15.55
2618.0,129.0
2619.0,1.29
2620.0,12.99
2620.0,88.29
2621.0,75.0
2622.0,12.9
2623.0,49.5
2624.0,123.79
2625.0,106.0
2626.0,87.68
2627.0,1.98
2629.0,6.3
2631.0,1.9
2633.0,3.57
2633.0,23.41
2635.0,74.74
2635.0,18.94
2635.0,45.65
2638.0,75.46
2638.0,0.99
2640.0,0.89
2640.0,0.89
2641.0,26.62
2642.0,14.28
2642.0,0.99
2643.0,309.9
2643.0,39.99
2643.0,24.66
2644.0,2.5
2645.0,79.8
2645.0,85.14
2649.0,18.67
2650.0,52.79
2652.0,34.16
2652.0,83.48
2652.0,82.18
2653.0,49.0
2653.0,399.0
2653.0,500.0
2654.0,5.0
2656.0,45.45
2656.0,121.0
2658.0,81.98
2662.0,0.89
2663.0,18.96
2663.0,510.15
2663.0,500.0
2666.0,13.98
2666.0,0.89
2669.0,7.5
2674.0,27.0
2674.0,53.11
2678.0,12.99
2679.0,9.87
2679.0,5.0
2681.0,3.58
2682.0,40.1
2683.0,18.94
2683.0,1.79
2684.0,13.56
2687.0,83.88
2689.0,6.0
2690.0,11.5
2698.0,5.98
2698.0,29.99
2699.0,1.0
2701.0,134.98
2703.0,12.99
2704.0,52.31
2705.0,17.61
2708.0,6.99
2708.0,9.93
2708.0,7.58
2708.0,140.04
2708.0,2.99
2709.0,1.79
2709.0,12.99
2710.0,209.0
2711.0,23.4
2713.0,30.9
2714.0,124.85
2715.0,8.95
2716.0,312.39
2716.0,54.99
2718.0,3.84
2718.0,10.5
2718.0,0.77
2720.0,1399.2
2721.0,1.98
2722.0,119.21
2724.0,124.4
2726.0,1.0
2727.0,1.0
2728.0,0.99
2728.0,24.9
2729.0,1.55
2729.0,40.52
2730.0,18.0
2731.0,10.99
2734.0,1.78
2735.0,39.99
2736.0,10.02
2739.0,15.38
2740.0,0.99
2740.0,26.99
2741.0,0.0
2742.0,38.44
2742.0,6.24
2742.0,18.37
2742.0,68.23
2743.0,110.69
2744.0,210.24
2745.0,24.85
2745.0,566.15
2746.0,192.88
2748.0,28.06
2749.0,40.55
2749.0,40.55
2749.0,64.36
2749.0,64.36
2750.0,0.89
2754.0,500.0
2754.0,0.76
2755.0,0.48
2756.0,45.5
2757.0,11.97
2758.0,1.79
2758.0,3.28
2760.0,0.76
2762.0,0.77
2762.0,324.55
2763.0,95.95
2768.0,27.0
2770.0,3.85
2772.0,2.17
2777.0,69.95
2778.0,10.48
2782.0,68.23
2783.0,1.0
2784.0,1.0
2784.0,1.0
2785.0,124.88
2785.0,1.0
2785.0,1.0
2786.0,1.0
2786.0,1.0
2786.0,1.0
2787.0,1.0
2787.0,1.0
2788.0,1.0
2788.0,1.0
2789.0,1.0
2789.0,1.0
2790.0,1.0
2790.0,1.0
2790.0,1.0
2791.0,1.0
2791.0,1.0
2792.0,1.0
2792.0,100.0
2793.0,1.51
2793.0,1.0
2793.0,1.0
2793.0,1.0
2794.0,1.0
2794.0,15.0
2794.0,1.0
2795.0,1.0
2795.0,1.0
2796.0,19.05
2796.0,1.0
2796.0,1.0
2797.0,1.0
2797.0,1.0
2797.0,1.0
2798.0,1.0
2798.0,1.0
2799.0,1.0
2800.0,456.0
2800.0,1.0
2800.0,1.0
2800.0,1.0
2800.0,5.37
2801.0,1.0
2801.0,1.0
2802.0,1.0
2802.0,1.0
2803.0,1.0
2803.0,2.69
2803.0,1.0
2803.0,1.0
